property_type,sector,bedRoom,bathroom,balcony,agePossession,built_up_area,servant room,store room,furnishing_type,luxury_category,floor_category,price
0,100,2,2,1,1,694,0,0,0,1,2,0.45
0,12,2,2,2,3,1505,0,0,0,1,0,0.7
1,48,1,4,3,0,603,0,0,0,1,2,0.92
0,97,2,2,1,3,1149,0,0,0,1,2,1.2
1,15,5,4,1,0,2025,0,0,0,1,1,4
1,15,10,6,4,2,3500,0,0,0,1,2,1.35
1,51,3,9,4,0,1935,1,0,1,2,2,5.3
1,33,5,4,4,0,4518,1,1,1,2,2,18
1,55,4,5,4,0,4000,1,0,1,1,1,8.5
0,56,5,5,4,0,3724,1,0,0,1,0,4.52
1,56,4,4,3,3,2088,1,0,1,1,2,6.75
0,6,3,4,3,3,1315,1,0,1,0,2,1.55
0,82,3,3,4,3,1723,0,0,1,0,0,2.5
0,108,2,2,1,3,610,0,0,1,2,2,0.32
1,13,5,5,4,3,3600,1,1,0,2,1,9.5
0,99,3,3,4,3,1500,0,0,2,0,0,1.55
0,112,2,2,1,3,743,0,0,0,1,0,0.28
0,76,3,4,4,0,1751,1,0,1,0,0,2.35
1,80,2,2,1,0,225,0,0,0,1,1,0.27
0,106,3,2,2,1,1175,0,0,0,1,0,0.79
0,10,3,4,4,3,1186,1,0,0,0,2,1.25
1,27,4,4,2,2,1557,0,0,0,1,2,2.5
0,8,1,1,2,3,301,0,0,0,2,1,0.26
0,100,3,3,4,1,1674,0,0,0,1,0,1.5
1,13,4,4,4,3,2430,1,1,0,0,1,6
1,27,3,3,2,2,1557,0,0,0,1,1,2.55
0,96,3,3,4,3,1674,1,1,1,0,2,1.6
1,32,4,4,4,0,1800,1,1,0,2,1,6.5
0,112,2,2,0,3,1081,0,0,0,2,1,0.75
0,11,3,4,0,1,2137,0,0,0,2,1,1.4
0,6,2,2,2,3,742,0,0,0,0,2,0.97
0,79,3,4,2,3,1674,0,0,0,0,1,1.76
0,71,3,3,3,1,1600,0,0,0,1,2,4.25
1,28,3,3,2,2,972,0,0,0,1,2,0.6
0,112,1,1,2,1,360,0,0,0,2,1,0.24
0,102,2,2,2,1,1390,0,0,0,1,0,0.65
0,94,3,3,3,0,1234,0,0,1,2,2,0.86
0,38,2,2,2,3,778,0,0,0,1,1,0.25
0,99,3,4,3,3,1800,1,0,0,2,0,1.27
1,48,3,3,0,0,117,0,0,0,1,1,0.7
0,14,3,3,3,0,1833,0,0,0,1,1,1.1
0,95,4,4,4,0,2576,1,0,0,1,0,2.7
0,81,3,5,3,1,1527,1,0,0,1,2,1.75
1,51,1,1,0,2,1935,0,0,0,1,1,5.5
0,2,3,3,4,0,2321,1,0,0,1,2,0.9
0,99,3,3,1,3,1900,0,0,1,0,0,1.55
0,98,3,4,2,3,1616,1,0,0,2,2,1.38
0,60,3,3,3,0,2127,1,0,0,1,2,1.85
0,44,3,3,3,1,1647,0,0,0,1,2,1.2
0,7,3,4,3,4,2012,1,0,0,2,0,1.25
1,31,7,5,4,2,540,0,0,0,1,2,1.6
1,51,3,3,4,2,60,0,0,2,1,2,1.9
0,96,3,4,0,3,1900,0,0,0,2,2,1.8
0,82,3,3,3,3,1925,0,0,0,2,2,1.8
0,93,2,2,3,3,700,0,0,0,2,2,0.49
0,62,4,6,4,0,2715,1,1,1,2,0,7
0,112,2,1,0,3,476,0,0,0,1,1,0.32
0,87,3,3,2,1,1513,0,0,0,2,1,1.9
0,56,3,4,4,0,2252,1,0,1,2,1,2.64
1,50,9,8,3,2,2475,1,0,1,2,2,7.25
0,108,2,2,3,1,1250,0,0,0,1,2,0.6
0,56,3,3,3,3,2030,0,0,0,1,0,2.35
0,58,4,4,3,0,11111,1,0,0,1,2,8.5
0,95,3,3,3,0,1668,0,0,0,1,0,1.87
0,74,2,2,3,1,1456,0,0,0,2,0,1.8
0,56,3,3,3,3,1633,0,0,0,1,1,2.09
0,71,2,2,2,1,1200,0,0,2,0,2,2.45
0,44,3,1,0,3,1820,0,0,0,1,1,0.95
0,90,3,3,2,3,1795,0,0,0,2,2,1.69
1,51,5,6,4,1,4050,1,0,1,0,2,11
0,36,2,2,1,2,722,0,0,1,1,1,0.5
0,98,2,2,2,1,1484,0,0,0,2,0,1.3
0,85,3,3,3,4,1622,1,0,0,2,2,0.9
0,71,4,5,4,3,3925,1,1,1,0,2,7.15
0,112,3,2,2,1,1080,0,0,0,1,2,0.85
1,58,4,4,3,2,4500,1,0,1,2,2,7.45
0,58,3,3,3,0,2093,0,1,1,2,0,2.51
0,75,3,4,4,0,2200,1,0,1,2,1,3.98
0,51,3,4,4,0,2222,1,0,1,1,2,2.75
0,96,3,3,3,3,1400,1,0,1,0,2,1.55
0,106,3,2,2,4,1141,0,0,0,1,2,0.61
0,98,4,5,4,3,2545,1,0,0,0,1,2.15
0,79,3,3,2,3,1428,0,0,0,2,1,1.4
0,19,4,4,4,4,2886,1,0,2,2,0,2.75
0,90,2,2,3,3,1325,0,0,0,1,2,1.12
0,64,3,3,4,2,1450,0,0,0,0,1,1.37
0,45,3,3,3,3,1707,0,0,0,1,0,1.49
0,98,3,3,2,3,1825,0,0,0,1,0,1.75
1,51,4,4,4,0,540,1,0,2,2,2,2.45
0,74,3,3,0,3,1828,0,0,0,1,0,2.8
1,33,5,5,3,2,4518,1,1,1,2,1,13.5
0,12,4,4,4,3,2631,1,0,0,2,2,2.08
0,16,3,3,4,3,2191,0,0,0,1,2,1.71
0,96,2,2,2,0,1127,0,0,0,1,2,0.87
1,20,1,1,1,2,1800,1,0,0,1,1,1.7
0,93,3,3,4,3,1650,1,0,2,1,2,2.12
0,79,3,3,2,3,1428,0,0,0,0,1,1.6
1,35,4,5,4,3,2844,1,1,1,2,2,12
0,73,3,3,3,4,1350,0,0,0,1,1,3.5
0,112,2,2,2,3,750,0,0,0,1,2,0.38
0,76,4,5,4,0,2385,1,0,1,0,0,3.32
0,106,3,3,3,1,2278,1,0,0,1,0,1.25
0,60,4,3,3,0,2091,1,0,2,2,2,2
0,98,4,4,3,3,2600,0,0,0,1,1,2.1
1,32,3,9,4,2,1935,1,1,1,2,2,6.5
0,112,2,2,2,1,1045,0,0,0,1,2,0.99
1,13,4,5,3,0,6228,0,0,0,2,1,6
0,97,2,2,2,3,1018,0,0,0,2,0,0.49
0,112,3,3,3,3,1344,0,0,0,0,1,0.78
0,20,3,3,2,3,995,0,0,1,1,1,0.53
0,76,4,4,4,3,3200,1,1,1,0,1,4.75
0,88,2,2,2,3,1163,0,0,1,1,2,0.8
1,94,4,4,4,3,3240,1,0,1,1,1,7
1,27,1,1,0,0,900,0,0,0,1,1,0.7
0,61,3,3,4,4,2617,0,0,0,1,1,5.6
0,61,3,4,4,0,2217,1,0,1,1,2,6
0,10,2,2,4,3,940,0,0,0,1,1,0.88
1,13,5,5,4,3,6228,1,1,0,0,1,6
0,6,3,3,3,3,1653,0,0,0,0,1,1.77
0,11,2,2,3,3,1388,0,0,0,2,2,1.02
0,108,2,2,2,1,809,0,0,0,2,0,0.46
1,58,4,4,2,2,3400,1,0,0,2,2,7
1,27,4,4,4,0,2642,1,1,0,1,2,4.99
1,41,6,5,4,1,4500,0,0,0,1,2,8
0,110,3,5,3,1,1807,1,0,0,2,2,1.35
1,27,9,9,4,0,2430,0,0,1,1,2,5.7
1,58,4,5,2,0,4000,1,0,1,2,2,10.45
0,11,2,2,2,3,543,0,0,0,1,0,0.28
0,96,3,3,3,3,1549,1,0,1,2,2,1.8
0,6,3,3,2,3,1493,1,0,1,0,2,1.45
1,56,3,3,1,2,1701,0,0,1,1,1,3.75
0,68,2,2,0,3,790,0,0,1,1,1,0.6
0,51,4,4,4,0,2712,1,0,0,1,2,6.5
1,32,5,5,3,0,3618,1,0,0,1,2,10.5
0,105,4,4,3,3,2465,1,0,0,2,2,1.9
0,6,2,2,1,1,817,0,0,0,2,2,1.1
0,105,4,4,4,0,2139,1,0,0,2,0,1.65
1,51,9,9,4,3,2700,1,0,2,1,2,7.85
0,45,4,3,3,3,1808,0,0,1,1,0,1.79
1,65,5,5,4,3,5580,1,1,1,0,2,9.25
0,90,2,2,1,1,546,0,0,0,2,2,0.36
0,98,2,2,3,3,1400,0,0,0,1,0,1.4
0,44,3,3,3,3,1738,0,0,1,2,2,1.05
0,104,3,3,2,3,2167,0,0,1,1,2,0.92
0,36,2,2,2,1,1604,0,0,0,1,2,1.3
0,58,3,4,4,0,1870,1,0,1,0,2,1.8
0,82,2,2,2,0,1416,0,0,0,2,0,1.6
0,10,3,4,4,3,1186,1,0,1,0,0,1.15
0,29,3,3,4,1,2069,0,0,2,2,1,4.1
0,112,3,3,3,1,2444,1,0,0,2,1,1.35
0,62,4,5,4,0,3000,1,0,2,0,0,10
0,82,3,3,3,3,1946,0,1,1,2,2,2.3
1,21,2,7,3,0,1300,0,0,0,1,2,1.5
0,7,3,4,4,3,3716,1,0,1,1,2,1.9
0,104,2,2,1,1,575,0,0,0,1,2,0.4
1,75,4,4,4,3,5200,1,1,1,2,1,9
0,70,3,3,2,1,1402,0,0,0,2,2,2.24
0,74,4,4,3,3,1975,1,0,0,1,1,2.85
0,90,3,3,4,3,1213,0,0,1,2,1,1.3
0,93,2,2,2,0,985,0,0,0,2,0,0.65
1,80,2,2,2,2,1440,0,0,0,1,1,1.95
1,113,3,3,0,0,9000,0,0,0,1,1,6.25
0,12,3,3,4,3,1750,1,0,1,0,2,1.55
0,93,3,3,3,0,1982,1,0,1,1,1,1.28
0,8,2,2,3,3,1611,0,0,0,2,0,0.85
